32,AmazonBasics USB A to Lightning  compatible Cable - Apple Certified - White (3 Feet/0.9 Meter),Amazon,81.90
33,WD Blue 1 TB Desktop Hard Drive: 3.5 Inch 7200 RPM SATA 6 Gb/s 64 MB Cache - WD10EZEX,Amazon,371.70
34,Garmin nüvi 2597LMT 5-Inch Bluetooth Portable Vehicle GPS with Lifetime Maps and Traffic,Amazon,1077.30
35,Motorola Moto G - Global GSM - Unlocked - 16GB,Amazon,1253.70
36,Kindle Paperwhite 3G 6" High Resolution Display with Next-Gen Built-in Light Free 3G + Wi-Fi - Includes Special...,Amazon,1190.70
37,Acer C720 Chromebook (11.6-Inch 2GB),Amazon,1253.70
38,ARRIS / Motorola SB6121 SURFboard DOCSIS 3.0 Cable Modem - Retail Packaging,Amazon,434.70
39,Kindle Fire HDX 8.9" HDX Display Wi-Fi 16 GB - Includes Special Offers,Amazon,2387.70
40,Transcend 32 GB Class 10 SDHC Flash Memory Card (TS32GSDHC10E),Amazon,107.10
41,Samsung GT-i8190 Galaxy S3 Mini WHITE 3G 900/1900/2100 factory Unlocked International Verison,Amazon,1234.80
42,Samsung Electronics 840 EVO-Series 1TB 2.5-Inch SATA III Single Unit Version Internal Solid State Drive MZ-7TE1T0BW...,Amazon,2860.20
43,Samsung Galaxy Tab 3 (10.1-Inch White),Amazon,1.00
44,WD My Passport Ultra 2TB Portable External Hard Drive USB 3.0 with Auto and Cloud Backup - Black (WDBMWV0020BBK-NESN...,Amazon,718.20
45,ASUS RT-N66U Dual-Band Wireless-N900 Gigabit Router,Amazon,781.20
46,Samsung UN32EH5300 32-Inch 1080p 60 Hz Smart LED HDTV (2013 Model),Amazon,1.00
47,Fitbit Flex Wireless Activity + Sleep Wristband Slate,Amazon,617.40
48,Kindle Fire HDX 7" HDX Display Wi-Fi 32 GB - Includes Special Offers,Amazon,1694.70
49,Canon PIXMA MX922 Wireless Color Photo Printer with Scanner Copier and Fax,Amazon,623.70
50,QuickBooks Pro 2014,Amazon,1190.70
51,PlayStation 4 Dualshock 4 Wireless Controller,Amazon,371.70
52,Crucial M500 240GB SATA 2.5-Inch 7mm Internal Solid State Drive CT240M500SSD1,Amazon,686.70
53,Bose® QuietComfort® 15 Acoustic Noise Cancelling® Headphones,Amazon,1883.70
54,Dropcam Pro Wi-Fi Wireless Video Monitoring Camera,Amazon,1253.70
55,Nexus 7 from Google (7-Inch 32 GB Black) by ASUS (2013) Tablet,Amazon,1537.20
56,Samsung Electronics 840 EVO-Series 120GB 2.5-Inch SATA III Single Unit Version Internal Solid State Drive MZ-7TE120BW...,Amazon,504.00
57,Nest Learning Thermostat - 2nd Generation T200577,Amazon,1461.60
58,Apple iPad mini MD531LL/A (16GB Wi-Fi White / Silver),Amazon,1757.70
59,Amazon Kindle 5W USB Power Adapter,Amazon,119.70
60,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,Amazon,1379.70
61,Fitbit One Wireless Activity Plus Sleep Tracker Burgundy,Amazon,535.50
62,Nexus 7 from Google (7-Inch 16 GB Black) by ASUS (2013) Tablet,Amazon,1341.90
63,Asus VS247H-P 23.6-Inch Full-HD LED-Lit LCD Monitor,Amazon,989.10
64,Garmin nüvi 50LM 5-Inch Portable GPS Navigator with Lifetime Maps (US),Amazon,560.70
65,Kindle Paperwhite 3G 6" High Resolution Display with Next-Gen Built-in Light Free 3G + Wi-Fi,Amazon,1316.70
66,AmazonBasics 2-Pack High-Speed HDMI Cables Supports Ethernet 3D and Audio Return 6.5 feet,Amazon,56.70
67,Amazon Kindle Paperwhite Leather Cover Onyx Black (does not fit Kindle or Kindle Touch),Amazon,245.70
68,SAMSUNG GALAXY S4 MINI GT-i9195 8GB-UNLOCKED International Version No Warranty Black LTE 800 / 850 / 900 / 1800...,Amazon,1852.20
69,Apple iPad 2 MC769LL/A Tablet (16GB WiFi Black) 2nd Generation,Amazon,2022.30
70,Intel Core i7-4770K Quad-Core Desktop Processor (3.5 GHz  8 MB Cache Intel HD graphics BX80646I74770K),Amazon,1883.70
71,Brother HL-2270DW Compact Laser Printer with Wireless Networking and Duplex,Amazon,623.70
72,NETGEAR Nighthawk AC1900 Dual Band WiFi Gigabit Router (R7000),Amazon,1209.60
73,JayBird BlueBuds X Sport Bluetooth Headphones - Midnight Black,Amazon,806.40
74,WD My Book 4TB USB 3.0 Hard Drive with Security Local and Cloud Backup (WDBFJK0040HBK-NESN),Amazon,1.00
75,Amazon Kindle 9W PowerFast Adapter for Accelerated Charging,Amazon,119.70
76,Intel Core i5-4670K Quad-Core Desktop Processor 3.4 GHZ 6 MB Cache - BX80646I54670K,Amazon,1316.70
77,Samsung UN40EH5300 40-Inch 1080p 60Hz LED HDTV Black,Amazon,1.00
78,AmazonBasics 12-Sheet Cross-Cut Paper/CD/Credit Card Shredder,Amazon,308.70
79,WD Red 3 TB NAS Hard Drive: 3.5 Inch SATA III 64 MB Cache - WD30EFRX,Amazon,800.10
80,LG Electronics Tone+ HBS-730 Bluetooth Headset - Retail Packaging - Black,Amazon,403.20
81,Epson Expression Home XP-410 Small-in-One All-in-One Wireless Inkjet Printer (C11CC87201),Amazon,434.70
82,Sling Media Slingbox 350,Amazon,894.60
83,Logitech HD Pro Webcam C920 1080p Widescreen Video Calling and Recording,Amazon,459.90
84,Samsung USB 2.0 Ultra Portable External DVD Writer Model SE-218CB/RSBS,Amazon,195.30
85,Logitech Wireless Combo MK270 with Keyboard and Mouse,Amazon,107.10
86,Apple AirPort Extreme Base Station (ME918LL/A),Amazon,1159.20
87,SanDisk 32 GB Class 4 SDHC Flash Memory Card SDSDB-032G-AFFP,Amazon,107.10
88,Logitech M510 Wireless Mouse,Amazon,170.10
89,SanDisk Cruzer 32 GB USB Flash Drive (SDCZ36-032G-AFFP),Amazon,113.40
90,Epson T200120 DURABrite Ultra Standard-Capacity Black Ink Cartridge,Amazon,56.70
91,Xbox Live 12 Month Gold Membership [Online Game Code],Amazon,359.10
92,iOttie HLCRIO102 One Touch Windshield Dashboard Universal Car Mount Holder for iPhone 4S/5/5S/5C Galaxy S4/S3...,Amazon,119.70
93,Samsung UN22F5000 22-Inch 1080p 60Hz Slim LED HDTV,Amazon,1.00
94,Xbox 360 Wireless Controller - Glossy Black,Amazon,226.80
95,Seagate Barracuda 3 TB HDD SATA 6 Gb/s NCQ 64MB Cache 7200 RPM 3.5-Inch Internal Bare Drive ST3000DM001,Amazon,674.10
96,HP 61 Black / Color Original Ink Cartridge Combo Pack,Amazon,1.00
97,Xbox Live 3 Month Gold Membership [Online Game Code],Amazon,144.90
98,Samsung Galaxy Tab 3 (7-Inch White),Amazon,1115.10
99,Infant Optics DXR-5 2.4 GHz Digital Video Baby Monitor with Night Vision,Amazon,623.70
100,Western Digital 4 TB WD Red SATA III 5400 RPM 64 MB Cache Bulk/OEM NAS Hard Drive WD40EFRX,Amazon,1159.20
101,VIZIO E420i-B0 42-Inch 1080p 120Hz Smart LED HDTV,Amazon,2696.40
102,Kindle Fire HDX 8.9" HDX Display Wi-Fi 32 GB - Includes Special Offers,Amazon,2702.70
103,Nokia Lumia 520 GoPhone (AT&T),Amazon,428.40
104,Apple iPad Air MD785LL/A (16GB Wi-Fi Black with Space Gray) NEWEST VERSION,Amazon,3042.90
105,Sony 32GB SDHC Class 10 UHS-1 R40 Memory Card (SF32UY/TQMN),Amazon,113.40
106,Fujifilm Instax Mini Twin Pack Instant Film,Amazon,81.90
107,Plantronics M50 - Bluetooth Headset - Retail Packaging - Black,Amazon,176.40
108,GoPro HERO3+: Silver Edition,Amazon,1883.70
109,Apple 85W Magsafe Portable Power Adapter for MacBook Pro - Retail Package (MC556LL/B),Amazon,459.90
110,Apple iPad Mini MD528LL/A (16GB Wi-Fi Black & Slate),Amazon,1757.70
111,Cheetah Mounts APTMM2B Flush Tilt (1.3" Profile) TV Wall Mount Bracket for 32-65 inch LED LCD and Plasma Flat...,Amazon,176.40
112,Polar FT4 Heart Rate Monitor,Amazon,390.60
113,Logitech Wireless Touch Keyboard K400 with Built-In Multi-Touch Touchpad,Amazon,214.20
114,Apple iPad Air MD788LL/A (16GB Wi-Fi White with Silver) NEWEST VERSION,Amazon,3042.90
115,Brother Printer Work Smart MFCJ870DW Wireless Color Inkjet All-In-One Printer with Scanner Copier and Fax,Amazon,504.00
116,Seagate Expansion 4TB Desktop External Hard Drive USB 3.0 (STBV4000100),Amazon,1.00
117,ASUS VS228H-P 22-Inch Full-HD 5ms LED-Lit LCD Monitor,Amazon,812.70
118,GoPro Hero3: White Edition - (131'/ 40m Waterproof Housing),Amazon,1253.70
119,AmazonBasics 3.2 feet 1.0 Meter USB Charging/Sync Cable for Apple iPod iPhone and iPad,Amazon,44.10
120,SAMSUNG GALAXY gti9195 NO 4G NO WARRANTY,Amazon,1782.90
121,AmazonBasics High-Speed HDMI Cable Supports Ethernet 3D and Audio Return (3 Feet/0.9 Meter),Amazon,31.50
122,Fujitsu ScanSnap iX500 Scanner for PC and Mac (PA03656-B005),Amazon,2828.70
123,Seagate Expansion 2TB Desktop External Hard Drive USB 3.0 (STBV2000100),Amazon,1.00
124,Medialink Wireless-N Broadband Router with Internal Antennas (300 Mbps) - 2.4GHz - 802.11b/g/n - Compatible with...,Amazon,308.70
125,Apple iPad 2 2nd generation Tablet 1 GHz processor 16GB Wifi (White),Amazon,1965.60
126,Epson T200520 DURABrite Ultra Standard-Capacity Color Multipack Ink Cartridge,Amazon,144.90
127,Logitech Wireless Combo Mk520 With Keyboard and Laser Mouse,Amazon,245.70
128,SanDisk Ultra 128 GB microSDXC UHS-I Card with Adapter (SDSDQU-128G-AFFP-A),Amazon,749.70
129,Canon CLI-251 BK/CMY 4 PK Value Pack Ink for Canon InkJet Printers,Amazon,258.30
130,Bose SoundLink Bluetooth Speaker III,Amazon,1883.70
131,Fitbit Zip Wireless Activity Tracker Charcoal,Amazon,296.10
132,UP 24 by Jawbone - Bluetooth Enabled -  Medium - Retail Packaging - Onyx,Amazon,926.10
133,PlayStation 4 Camera,Amazon,371.70
134,SONOS PLAY:1 Compact Wireless Speaker for Streaming Music - (Black),Amazon,1253.70
135,Grand Theft Auto V - Playstation 3,Amazon,245.70
136,Samsung Chromebook (Wi-Fi 11.6-Inch),Amazon,1499.40
137,ViewSonic VA2446M-LED 24-Inch LED-Lit LCD Monitor Full HD 1080p DVI/VGA Speakers VESA,Amazon,970.20
138,TP-LINK TL-WA850RE 300Mbps Universal Wi-Fi Range Extender Repeater Wall Plug design One-button Setup Smart...,Amazon,182.70
139,Canon PGI-225 BK/ CLI-226 4530B008 CMY 4 Pack Value Pack in Retail Packaging,Amazon,258.30
140,Toshiba Canvio 1.0 TB USB 3.0 Basics Portable Hard Drive - HDTB210XK3BA(Black),Amazon,403.20
141,Apple iPod touch 16GB Black/Silver (5th Generation) NEWEST MODEL,Amazon,1379.70
142,MINI JAMBOX by Jawbone Wireless Bluetooth Speaker - Graphite Facet - Retail Packaging,Amazon,756.00
143,Crucial M500 480GB SATA 2.5-inch Internal SSD 7mm drive with 9.5mm Adapter CT480M500SSD1,Amazon,1474.20
144,Samsung Electronics 840 Pro Series 2.5-Inch 256 GB SATA 6GB/s Solid State Drive MZ-7PD256BW,Amazon,1253.70
145,Bose QuietComfort 20i Acoustic Noise Cancelling Headphones,Amazon,1883.70
146,Belkin 2-Port Car Charger with Lightning to USB Cable for iPhone 5 / 5S iPod touch iPod 100o iPad and iPad...,Amazon,56.70
147,Canon EOS Rebel T3i 18 MP CMOS Digital SLR Camera and DIGIC 4 Imaging with EF-S 18-55mm f/3.5-5.6 IS Lens,Amazon,3773.70
148,WD My Passport for Mac 1TB Portable External Hard Drive Storage USB 3.0 (WDBLUZ0010BSL-NESN),Amazon,1.00
149,Samsung Gear 2 Smartwatch - Silver/Black,Amazon,1883.70
150,Lightning Digital AV Adapter,Amazon,289.80
151,Seagate Barracuda 1 TB HDD SATA 6 Gb/s NCQ 64MB Cache 3.5-Inch Internal Bare Drive ST1000DM003,Amazon,340.20
152,WD My Passport Ultra 2TB Portable External Hard Drive USB 3.0 with Auto and Cloud Backup - Titanium (WDBMWV0020BTT-NESN...,Amazon,1.00
153,Samsung Galaxy S3 i9300 16GB - Unlocked International Version No Warranty Blue,Amazon,1883.70
154,Anker® Astro Mini 3000mAh Ultra-Compact Portable Charger Lipstick-Sized External Battery Power Bank Pack for iPhone...,Amazon,119.70
155,Apple USB Superdrive,Amazon,434.70
156,SanDisk Extreme Pro 32 GB SDHC Class 10 UHS-1 Flash Memory Card 95MB/s SDSDXPA-032G-AFFP,Amazon,308.70
157,Xbox One Standard Edition,Amazon,3143.70
158,Cheetah Mounts ALAMLB Articulating Arm (20" Extension) TV Wall Mount Bracket for 23-55 inch LCD LED and Plasma...,Amazon,176.40
159,Apple MacBook Air MD760LL/A 13.3-Inch Laptop (NEWEST VERSION),Amazon,6.30
160,Certified Refurbished Kindle Fire 7" LCD Display Wi-Fi 8 GB - Includes Special Offers,Amazon,497.70
161,Samsung Galaxy S3 i930016GB - Unlocked International Version No Warranty,Amazon,1915.20
162,Garmin nüvi 2555LMT 5-Inch Portable GPS Navigator with Lifetime Maps and Traffic,Amazon,762.30
163,Fellowes 9320401 AeraMax 200 Air Purifier with True HEPA Filter,Amazon,1152.90
164,UP 24 by Jawbone - Bluetooth Enabled -  Large - Retail Packaging - Onyx,Amazon,831.60
165,Samsung UN32EH4003 32-inch 720p 60Hz LED HDTV (Black),Amazon,1.00
166,PNY Turbo High Performance USB 3.0 Pen Drive (P-FD128TBOP-GE),Amazon,302.40
167,Vanguard Endeavor ED Binocular (8x42),Amazon,1442.70
168,PowerGen White 2.4-Amp (12 Watt) Dual USB Wall Charger w/Sviwal Plug Designed for Apple and Android Devices,Amazon,63.00
169,Anker® Astro E5 15000mAh Dual USB Portable Charger Ultra-High Density External Battery Pack for iPad Air Mini...,Amazon,308.70
170,Ooma Telo Free Home Phone Service,Amazon,686.70
171,Canon PG-240XL Office Products FINE Cartridge Ink,Amazon,107.10
172,Fujifilm Instax Mini Instant Film 10 Sheets (5-Pack),Amazon,226.80
173,Maxell LR6 AA Cell 48 Pack Box Battery (723443),Amazon,138.60
174,Epson XP-310 Wireless Color Photo Printer with Scanner and Copier,Amazon,371.70
175,Motorola Moto G - Global GSM Unlocked - 8GB,Amazon,1127.70
176,Tech Armor iPhone 5S / iPhone 5C / iPhone 5 Premium High Definition (HD) Clear Screen Protector [3-Pack] - Retail...,Amazon,37.80
177,ASUS Transformer Book T100TA-H1-GR 10.1-Inch Detachable 2 in 1 Touchscreen Laptop with 32GB SSD + 500GB HDD,Amazon,2356.20
178,Elgato Game Capture HD PlayStation 3/Xbox 360 Recorder for Mac and PC up to 1080P (10025010),Amazon,970.20
179,Dell UltraSharp U2412M 24-Inch Screen LED-lit Monitor,Amazon,1675.80
180,Crucial 16GB Kit (8GBx2) DDR3/DDR3L 1600 MHz (PC3-12800) CL11 SODIMM 204-Pin 1.35V/1.5V Memory for Mac CT2K8G3S160BM...,Amazon,932.40
181,Dell Inspiron 15.6-Inch Laptop (i15RV-954BLK),Amazon,2198.70
182,Belkin 12 Outlet Pivot Plug Surge Protector with 8 Foot Cord,Amazon,157.50
183,Kindle Fire HDX 8.9" HDX Display Wi-Fi 64 GB - Includes Special Offers,Amazon,3017.70
184,Toshiba Satellite C55-A5245 15.6-Inch Laptop (Satin Black in Trax Horizon),Amazon,2608.20
185,Garmin nüvi 52LM 5-Inch Portable Vehicle GPS with Lifetime Maps (US),Amazon,686.70
186,PS3 500GB The Last of Us Bundle,Amazon,1694.70
187,Brother Printer TN750 High Yield Toner Cartridge,Amazon,491.40
188,Xbox $10 Gift Card [Online Game Code],Amazon,63.00
189,Brother Laminated Black On White Tape 2Pack (TZe2312PK),Amazon,113.40
190,Apple MacBook Pro ME865LL/A 13.3-Inch Laptop with Retina Display (NEWEST VERSION),Amazon,6.30
191,Samsung Gear 2 Neo Smartwatch - Black,Amazon,1379.70
192,SanDisk Extreme 32 GB SDHC Class 10 UHS-1 Flash Memory Card 45MB/s (SDSDX-032G-X46),Amazon,182.70
193,OtterBox [Defender Series] Case and Holster for iPhone 4/4S - Frustration-Free Packaging Protective Case for iPhone...,Amazon,182.70
194,SanDisk Ultra 16 GB MicroSDHC Class 10 UHS-1 Memory Card with Adapter (SDSDQU-016G-AFFP-A),Amazon,75.60
195,Olympus Stylus SH-50 iHS Digital Camera with 24x Optical Zoom and 3-Inch LCD (Silver),Amazon,1442.70
196,Apple iPad Air MD786LL/A (32GB Wi-Fi Black with Space Gray) NEWEST VERSION,Amazon,3679.20
197,HP Pavilion 10-e010nr 10.1-Inch Touchscreen Laptop (Sparkling Black),Amazon,1.00
198,Samsung GT-i8190 Galaxy S3 Mini BLACK 3G 900/1900/2100 factory Unlocked International Verison,Amazon,1165.50
199,HP 61 Black Original Ink Cartridge,Amazon,1.00
200,OtterBox Defender Series Case and Holster for Samsung Galaxy S4 - Retail Packaging - Black,Amazon,163.80
201,ASUS RT-AC66U Dual-Band Wireless-AC1750 Gigabit Router,Amazon,1127.70
202,Samsung Galaxy Note 10.1 (32GB Deep Grey),Amazon,2198.70
203,Epson WorkForce WF-2540 Wireless All-in-One Color Inkjet Printer Copier Scanner ADF Fax. Prints from Tablet...,Amazon,617.40
204,ViewSonic PJD5134 SVGA DLP Projector 3000 Lumens3D Blu-Ray w/HDMI 120Hz,Amazon,2198.70
205,VideoSecu LED LCD TV Wall Mount for most 22"-47" LCD LED & Plasma Televisions and some models up to 55" inches...,Amazon,176.40
206,Amazon Kindle Fire 5ft USB to Micro-USB Cable (works with most Micro-USB Tablets),Amazon,56.70
207,SanDisk Sansa Clip+ 4 GB MP3 Player (Black),Amazon,283.50
208,SAMSUNG GALAXY S III MINI i8190 (BLUE) International no warranty GSM Android Phone,Amazon,1178.10
209,LG Electronics 32LN530B 32-Inch 720p 60Hz LED TV,Amazon,1.00
210,Jaybird Freedom Stereo Bluetooth Earbuds with Secure Fit-Bluetooth Headset - Retail Packaging - Midnight Black...,Amazon,466.20
211,Apple iPad Air MD789LL/A (32 GB Wi-Fi White with Silver),Amazon,3647.70
212,Lenovo ThinkPad Edge E545 20B20011US 15.6-Inch Laptop,Amazon,2702.70
213,VIZIO E550i-B2 55-Inch 1080p 120Hz Smart LED HDTV,Amazon,4920.30
214,Samsung Galaxy S3 GT-i8190 Mini Blue 8GB factory Unlocked 3G 900/1900/2100,Amazon,1228.50
215,Apple AirPort Express Base Station (MC414LL/A),Amazon,579.60
216,Anker® 40W 5-Port Family-Sized Desktop USB Charger with PowerIQ™ Technology for iPhone 5s 5c 5; iPad Air mini;...,Amazon,157.50
217,Xbox One Wireless Controller,Amazon,308.70
218,EVGA GeForce GTX 750Ti Superclock w/G-SYNC Support 2GB GDDR5 128bit Dual-Link DVI-I HDMI DP 1.2 Graphics Card...,Amazon,938.70
219,Borderlands 2 - Limited Edition - PlayStation Vita Bundle,Amazon,1253.70
220,Seagate Barracuda 2 TB HDD SATA 6 Gb/s NCQ 64MB Cache 3.5-Inch Internal Bare Drive ST2000DM001,Amazon,529.20
221,Samsung BD-F5700 Wi-Fi Blu-Ray Player (Black),Amazon,1.00
222,Kindle Fire HD 7" HD Display Wi-Fi 16 GB,Amazon,1159.20
223,1-Year PlayStation Plus Membership - PS3/ PS4/ PS Vita [Digital Code],Amazon,308.70
224,Fujitsu ScanSnap S1300i Instant PDF Sheet-Fed Mobile Document Scanner,Amazon,1568.70
225,Samsung Galaxy S3 Replacement Battery (2100 mAh) for AT&T Sprint & T-Mobile Models,Amazon,37.80
226,Garmin nüvi 40LM 4.3-Inch Portable GPS Navigator with Lifetime Maps (US),Amazon,478.80
227,Kindle DX Free 3G 9.7" E Ink Display 3G Works Globally,Amazon,1253.70
228,Canon PowerShot A2500 16MP Digital Camera with 5x Optical Image Stabilized Zoom with 2.7-Inch LCD (Red),Amazon,497.70
229,Kindle Fire HDX 7" HDX Display Wi-Fi 16 GB,Amazon,1537.20
230,Canon CLI-221 2946B004 4-Color Value Pack in Retail Packaging-Black/Cyan...,Amazon,233.10
231,HP 564xl Blk/564 Cyan Magenta Yellow,Amazon,321.30
232,Texas Instruments TI-84 Plus Graphing Calculator,Amazon,648.90
233,EVGA GeForce GTX760 SuperClocked w/EVGA ACX Cooler 2GB GDDR5 256bit Dual-Link DVI-I DVI-D HDMIDP SLI Ready...,Amazon,1568.70
234,Canon PowerShot SX510 HS 12.1 MP CMOS Digital Camera with 30x Optical Zoom and 1080p Full-HD Video,Amazon,1442.70
235,Lenovo B590 Windows 7 Pentium 15.6-Inch Laptop (Black) 59410452,Amazon,2639.70
236,DJI Phantom 2 Vision+ Quadcopter with FPV HD Video Camera and 3-Axis Gimbal,Amazon,6.30
237,Seagate Expansion 1TB Portable External Hard Drive USB 3.0 (STBX1000101),Amazon,422.10
238,Factory Unlocked SAMSUNG GALAXY S4 MINI GT-i9195 8GB LTE International Version White,Amazon,1883.70
239,WD My Book 3TB USB 3.0 Hard Drive with Security Local and Cloud Backup (WDBFJK0030HBK-NESN),Amazon,1.00
240,Acer C720 Chromebook (11.6-Inch 2GB & 32GB SSD),Amazon,1442.70
